timestamp,message,requestId,duration,billedDuration,memorySize,maxMemoryUsed
2025-03-20T07:15:30.010000,"[WARNING]	2025-03-20T07:15:30.010Z	e6d092d2-334f-47a7-8120-b843ef6903a1	LAMBDA_WARNING: Unhandled exception. The most likely cause is an issue in the function code. However, in rare cases, a Lambda runtime update can cause unexpected function behavior. For functions using managed runtimes, runtime updates can be triggered by a function change, or can be applied automatically. To determine if the runtime has been updated, check the runtime version in the INIT_START log entry. If this error correlates with a change in the runtime version, you may be able to mitigate this error by temporarily rolling back to the previous runtime version. For more information, see https://docs.aws.amazon.com/lambda/latest/dg/runtimes-update.html
",,,,,
2025-03-20T07:15:30.010000,"[ERROR] JSONDecodeError: Expecting value: line 1 column 1 (char 0)
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 14, in lambda_handler
    body = json.loads(event['body']) if 'body' in event else event
  File ""/var/lang/lib/python3.13/json/__init__.py"", line 346, in loads
    return _default_decoder.decode(s)
  File ""/var/lang/lib/python3.13/json/decoder.py"", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File ""/var/lang/lib/python3.13/json/decoder.py"", line 363, in raw_decode
    raise JSONDecodeError(""Expecting value"", s, err.value) from None",,,,,
2025-03-20T07:15:30.030000,"END RequestId: e6d092d2-334f-47a7-8120-b843ef6903a1
",e6d092d2-334f-47a7-8120-b843ef6903a1,,,,
2025-03-20T07:15:30.030000,"REPORT RequestId: e6d092d2-334f-47a7-8120-b843ef6903a1	Duration: 2047.30 ms	Billed Duration: 2048 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 283.58 ms	
",e6d092d2-334f-47a7-8120-b843ef6903a1,2047.3,2048.0,128.0,79.0
2025-03-20T07:19:47.832000,"INIT_START Runtime Version: python:3.13.v31	Runtime Version ARN: arn:aws:lambda:ap-northeast-2::runtime:f713ac0afb982fcdf9bac88eaa00c31352efae870b225c19f1603fe79159a6f1
",,,,,
2025-03-20T07:19:48.133000,"START RequestId: 76a5a1fc-85ca-4ce2-9fc8-64a8125932fe Version: $LATEST
",76a5a1fc-85ca-4ce2-9fc8-64a8125932fe,,,,
2025-03-20T07:19:48.135000,"REPORT RequestId: 76a5a1fc-85ca-4ce2-9fc8-64a8125932fe	Duration: 1.79 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 59 MB	Init Duration: 298.00 ms	
",76a5a1fc-85ca-4ce2-9fc8-64a8125932fe,1.79,2.0,128.0,59.0
2025-03-20T07:19:48.135000,"END RequestId: 76a5a1fc-85ca-4ce2-9fc8-64a8125932fe
",76a5a1fc-85ca-4ce2-9fc8-64a8125932fe,,,,
2025-03-20T07:21:33.669000,"START RequestId: 813b04b1-1722-45ef-b51b-f68fd00c94b1 Version: $LATEST
",813b04b1-1722-45ef-b51b-f68fd00c94b1,,,,
2025-03-20T07:21:33.671000,"REPORT RequestId: 813b04b1-1722-45ef-b51b-f68fd00c94b1	Duration: 1.80 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 59 MB	
",813b04b1-1722-45ef-b51b-f68fd00c94b1,1.8,2.0,128.0,59.0
2025-03-20T07:21:33.671000,"END RequestId: 813b04b1-1722-45ef-b51b-f68fd00c94b1
",813b04b1-1722-45ef-b51b-f68fd00c94b1,,,,
2025-03-20T07:23:33.493000,"INIT_START Runtime Version: python:3.13.v31	Runtime Version ARN: arn:aws:lambda:ap-northeast-2::runtime:f713ac0afb982fcdf9bac88eaa00c31352efae870b225c19f1603fe79159a6f1
",,,,,
2025-03-20T07:23:33.775000,"{}
",,,,,
2025-03-20T07:23:33.775000,"START RequestId: acc557c8-eece-4159-a829-c966a7e81bf9 Version: $LATEST
",acc557c8-eece-4159-a829-c966a7e81bf9,,,,
2025-03-20T07:23:33.777000,"REPORT RequestId: acc557c8-eece-4159-a829-c966a7e81bf9	Duration: 1.73 ms	Billed Duration: 2 ms	Memory Size: 128 MB	Max Memory Used: 59 MB	Init Duration: 278.40 ms	
",acc557c8-eece-4159-a829-c966a7e81bf9,1.73,2.0,128.0,59.0
2025-03-20T07:23:33.777000,"END RequestId: acc557c8-eece-4159-a829-c966a7e81bf9
",acc557c8-eece-4159-a829-c966a7e81bf9,,,,
2025-03-20T07:26:00.596000,"INIT_START Runtime Version: python:3.13.v31	Runtime Version ARN: arn:aws:lambda:ap-northeast-2::runtime:f713ac0afb982fcdf9bac88eaa00c31352efae870b225c19f1603fe79159a6f1
",,,,,
2025-03-20T07:26:00.879000,"Received event: {""version"": ""2.0"", ""routeKey"": ""$default"", ""rawPath"": ""/"", ""rawQueryString"": """", ""headers"": {""content-length"": ""468"", ""x-amzn-tls-version"": ""TLSv1.3"", ""x-forwarded-proto"": ""https"", ""x-forwarded-port"": ""443"", ""x-forwarded-for"": ""44.222.131.168"", ""accept"": ""application/json,*/*"", ""x-amzn-tls-cipher-suite"": ""TLS_AES_128_GCM_SHA256"", ""x-amzn-trace-id"": ""Root=1-67dbc308-610583ff77a5a4f7655b7854"", ""host"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk.lambda-url.ap-northeast-2.on.aws"", ""content-type"": ""application/x-www-form-urlencoded"", ""x-slack-request-timestamp"": ""1742455560"", ""x-slack-signature"": ""v0=7edeeefe56f3a2d786fc58161b0242231a4cc0bd9f9468544985805480f3e6ec"", ""accept-encoding"": ""gzip,deflate"", ""user-agent"": ""Slackbot 1.0 (+https://api.slack.com/robots)""}, ""requestContext"": {""accountId"": ""anonymous"", ""apiId"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk"", ""domainName"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk.lambda-url.ap-northeast-2.on.aws"", ""domainPrefix"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk"", ""http"": {""method"": ""POST"", ""path"": ""/"", ""protocol"": ""HTTP/1.1"", ""sourceIp"": ""44.222.131.168"", ""userAgent"": ""Slackbot 1.0 (+https://api.slack.com/robots)""}, ""requestId"": ""163577e8-7148-4a8d-920c-c366b906cdb4"", ""routeKey"": ""$default"", ""stage"": ""$default"", ""time"": ""20/Mar/2025:07:26:00 +0000"", ""timeEpoch"": 1742455560497}, ""body"": ""dG9rZW49cHA2c0hlSlRPcVBKaUlzNDRhd2M2ZVNoJnRlYW1faWQ9VDA0VkJLQTRMNFEmdGVhbV9kb21haW49c3RhcnQtYXdzJmNoYW5uZWxfaWQ9QzA2RkJVQkozUUUmY2hhbm5lbF9uYW1lPSVFQiVCMCVCOCVFQiU5RiVCMCVFQyU4QSVBNCVFQSVCMiU4QyVFQyU5RSU4NCZ1c2VyX2lkPVUwNVBZRDBKQkI5JnVzZXJfbmFtZT1jYXB1dGRyYWNvbmlzJmNvbW1hbmQ9JTJGc2V0LWNvbnZlbnRpb24mdGV4dD10ZXN0JmFwaV9hcHBfaWQ9QTA4R05SWkQ1RjAmaXNfZW50ZXJwcmlzZV9pbnN0YWxsPWZhbHNlJnJlc3BvbnNlX3VybD1odHRwcyUzQSUyRiUyRmhvb2tzLnNsYWNrLmNvbSUyRmNvbW1hbmRzJTJGVDA0VkJLQTRMNFElMkY4NjMyODg4MjkzNTIzJTJGMXdoOVNyZGNkWFhEVVY0N01EcGlab2E2JnRyaWdnZXJfaWQ9ODYzMjg4ODMwODc1NS40OTk3NjU2MTU2MTYwLmRlNmNlMmI3ODAyZGRjODc2ZTA0Y2E5ZjEzNDYwYjY5"", ""isBase64Encoded"": true}
",,,,,
2025-03-20T07:26:00.879000,"START RequestId: 163577e8-7148-4a8d-920c-c366b906cdb4 Version: $LATEST
",163577e8-7148-4a8d-920c-c366b906cdb4,,,,
2025-03-20T07:26:00.879000,"Decoded body: token=pp6sHeJTOqPJiIs44awc6eSh&team_id=T04VBKA4L4Q&team_domain=start-aws&channel_id=C06FBUBJ3QE&channel_name=%EB%B0%B8%EB%9F%B0%EC%8A%A4%EA%B2%8C%EC%9E%84&user_id=U05PYD0JBB9&user_name=caputdraconis&command=%2Fset-convention&text=test&api_app_id=A08GNRZD5F0&is_enterprise_install=false&response_url=https%3A%2F%2Fhooks.slack.com%2Fcommands%2FT04VBKA4L4Q%2F8632888293523%2F1wh9SrdcdXXDUV47MDpiZoa6&trigger_id=8632888308755.4997656156160.de6ce2b7802ddc876e04ca9f13460b69
",,,,,
2025-03-20T07:26:00.880000,"Parsed body: {'token': 'pp6sHeJTOqPJiIs44awc6eSh', 'team_id': 'T04VBKA4L4Q', 'team_domain': 'start-aws', 'channel_id': 'C06FBUBJ3QE', 'channel_name': '밸런스게임', 'user_id': 'U05PYD0JBB9', 'user_name': 'caputdraconis', 'command': '/set-convention', 'text': 'test', 'api_app_id': 'A08GNRZD5F0', 'is_enterprise_install': 'false', 'response_url': 'https://hooks.slack.com/commands/T04VBKA4L4Q/8632888293523/1wh9SrdcdXXDUV47MDpiZoa6', 'trigger_id': '8632888308755.4997656156160.de6ce2b7802ddc876e04ca9f13460b69'}
",,,,,
2025-03-20T07:26:03.405000,"END RequestId: 163577e8-7148-4a8d-920c-c366b906cdb4
",163577e8-7148-4a8d-920c-c366b906cdb4,,,,
2025-03-20T07:26:03.405000,"REPORT RequestId: 163577e8-7148-4a8d-920c-c366b906cdb4	Duration: 2525.92 ms	Billed Duration: 2526 ms	Memory Size: 128 MB	Max Memory Used: 81 MB	Init Duration: 279.43 ms	
",163577e8-7148-4a8d-920c-c366b906cdb4,2525.92,2526.0,128.0,81.0
2025-03-20T07:29:51.118000,"INIT_START Runtime Version: python:3.13.v31	Runtime Version ARN: arn:aws:lambda:ap-northeast-2::runtime:f713ac0afb982fcdf9bac88eaa00c31352efae870b225c19f1603fe79159a6f1
",,,,,
2025-03-20T07:29:51.409000,"START RequestId: 28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7 Version: $LATEST
",28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7,,,,
2025-03-20T07:29:51.410000,"Received event: {""version"": ""2.0"", ""routeKey"": ""$default"", ""rawPath"": ""/"", ""rawQueryString"": """", ""headers"": {""content-length"": ""468"", ""x-amzn-tls-version"": ""TLSv1.3"", ""x-forwarded-proto"": ""https"", ""x-forwarded-port"": ""443"", ""x-forwarded-for"": ""3.83.108.140"", ""accept"": ""application/json,*/*"", ""x-amzn-tls-cipher-suite"": ""TLS_AES_128_GCM_SHA256"", ""x-amzn-trace-id"": ""Root=1-67dbc3ef-5be2196621a270f90c4c458a"", ""host"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk.lambda-url.ap-northeast-2.on.aws"", ""content-type"": ""application/x-www-form-urlencoded"", ""x-slack-request-timestamp"": ""1742455790"", ""x-slack-signature"": ""v0=02013ddfdcbdf5afb1501efcba39ef80a6606012e0102e7fe4dbcf27baf57d37"", ""accept-encoding"": ""gzip,deflate"", ""user-agent"": ""Slackbot 1.0 (+https://api.slack.com/robots)""}, ""requestContext"": {""accountId"": ""anonymous"", ""apiId"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk"", ""domainName"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk.lambda-url.ap-northeast-2.on.aws"", ""domainPrefix"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk"", ""http"": {""method"": ""POST"", ""path"": ""/"", ""protocol"": ""HTTP/1.1"", ""sourceIp"": ""3.83.108.140"", ""userAgent"": ""Slackbot 1.0 (+https://api.slack.com/robots)""}, ""requestId"": ""28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7"", ""routeKey"": ""$default"", ""stage"": ""$default"", ""time"": ""20/Mar/2025:07:29:51 +0000"", ""timeEpoch"": 1742455791026}, ""body"": ""dG9rZW49cHA2c0hlSlRPcVBKaUlzNDRhd2M2ZVNoJnRlYW1faWQ9VDA0VkJLQTRMNFEmdGVhbV9kb21haW49c3RhcnQtYXdzJmNoYW5uZWxfaWQ9QzA2RkJVQkozUUUmY2hhbm5lbF9uYW1lPSVFQiVCMCVCOCVFQiU5RiVCMCVFQyU4QSVBNCVFQSVCMiU4QyVFQyU5RSU4NCZ1c2VyX2lkPVUwNVBZRDBKQkI5JnVzZXJfbmFtZT1jYXB1dGRyYWNvbmlzJmNvbW1hbmQ9JTJGc2V0LWNvbnZlbnRpb24mdGV4dD10ZXN0JmFwaV9hcHBfaWQ9QTA4R05SWkQ1RjAmaXNfZW50ZXJwcmlzZV9pbnN0YWxsPWZhbHNlJnJlc3BvbnNlX3VybD1odHRwcyUzQSUyRiUyRmhvb2tzLnNsYWNrLmNvbSUyRmNvbW1hbmRzJTJGVDA0VkJLQTRMNFElMkY4NjQxMDMwNjg5NzkzJTJGZHpjczBtT3VKVUlrMWlTYWJCSzRQcThkJnRyaWdnZXJfaWQ9ODY0MTAzMDcwODY4OS40OTk3NjU2MTU2MTYwLjQzOWFjZTFjYmZmYWI1N2VhMTg1YjMwZDgzYTQ4MjJj"", ""isBase64Encoded"": true}
",,,,,
2025-03-20T07:29:51.410000,"Decoded body: token=pp6sHeJTOqPJiIs44awc6eSh&team_id=T04VBKA4L4Q&team_domain=start-aws&channel_id=C06FBUBJ3QE&channel_name=%EB%B0%B8%EB%9F%B0%EC%8A%A4%EA%B2%8C%EC%9E%84&user_id=U05PYD0JBB9&user_name=caputdraconis&command=%2Fset-convention&text=test&api_app_id=A08GNRZD5F0&is_enterprise_install=false&response_url=https%3A%2F%2Fhooks.slack.com%2Fcommands%2FT04VBKA4L4Q%2F8641030689793%2Fdzcs0mOuJUIk1iSabBK4Pq8d&trigger_id=8641030708689.4997656156160.439ace1cbffab57ea185b30d83a4822c
",,,,,
2025-03-20T07:29:51.410000,"Parsed body: {'token': 'pp6sHeJTOqPJiIs44awc6eSh', 'team_id': 'T04VBKA4L4Q', 'team_domain': 'start-aws', 'channel_id': 'C06FBUBJ3QE', 'channel_name': '밸런스게임', 'user_id': 'U05PYD0JBB9', 'user_name': 'caputdraconis', 'command': '/set-convention', 'text': 'test', 'api_app_id': 'A08GNRZD5F0', 'is_enterprise_install': 'false', 'response_url': 'https://hooks.slack.com/commands/T04VBKA4L4Q/8641030689793/dzcs0mOuJUIk1iSabBK4Pq8d', 'trigger_id': '8641030708689.4997656156160.439ace1cbffab57ea185b30d83a4822c'}
",,,,,
2025-03-20T07:29:53.912000,"END RequestId: 28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7
",28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7,,,,
2025-03-20T07:29:53.912000,"REPORT RequestId: 28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7	Duration: 2502.92 ms	Billed Duration: 2503 ms	Memory Size: 128 MB	Max Memory Used: 81 MB	Init Duration: 287.86 ms	
",28f047d6-d5ba-4b21-89bc-acd3bd0fa0b7,2502.92,2503.0,128.0,81.0
2025-03-20T07:31:49.953000,"INIT_START Runtime Version: python:3.13.v31	Runtime Version ARN: arn:aws:lambda:ap-northeast-2::runtime:f713ac0afb982fcdf9bac88eaa00c31352efae870b225c19f1603fe79159a6f1
",,,,,
2025-03-20T07:31:50.244000,"START RequestId: 46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3 Version: $LATEST
",46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3,,,,
2025-03-20T07:31:50.245000,"Received event: {""version"": ""2.0"", ""routeKey"": ""$default"", ""rawPath"": ""/"", ""rawQueryString"": """", ""headers"": {""content-length"": ""468"", ""x-amzn-tls-version"": ""TLSv1.3"", ""x-forwarded-proto"": ""https"", ""x-forwarded-port"": ""443"", ""x-forwarded-for"": ""3.80.152.157"", ""accept"": ""application/json,*/*"", ""x-amzn-tls-cipher-suite"": ""TLS_AES_128_GCM_SHA256"", ""x-amzn-trace-id"": ""Root=1-67dbc465-6e744dc31777568c2453fadf"", ""host"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk.lambda-url.ap-northeast-2.on.aws"", ""content-type"": ""application/x-www-form-urlencoded"", ""x-slack-request-timestamp"": ""1742455909"", ""x-slack-signature"": ""v0=ae0c38380a431252dc790da001875fe6f4859e370e723f57dc0ec26b0c56aa45"", ""accept-encoding"": ""gzip,deflate"", ""user-agent"": ""Slackbot 1.0 (+https://api.slack.com/robots)""}, ""requestContext"": {""accountId"": ""anonymous"", ""apiId"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk"", ""domainName"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk.lambda-url.ap-northeast-2.on.aws"", ""domainPrefix"": ""4pa2bx36jz22wibcuj63j7nxhm0sxlzk"", ""http"": {""method"": ""POST"", ""path"": ""/"", ""protocol"": ""HTTP/1.1"", ""sourceIp"": ""3.80.152.157"", ""userAgent"": ""Slackbot 1.0 (+https://api.slack.com/robots)""}, ""requestId"": ""46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3"", ""routeKey"": ""$default"", ""stage"": ""$default"", ""time"": ""20/Mar/2025:07:31:49 +0000"", ""timeEpoch"": 1742455909842}, ""body"": ""dG9rZW49cHA2c0hlSlRPcVBKaUlzNDRhd2M2ZVNoJnRlYW1faWQ9VDA0VkJLQTRMNFEmdGVhbV9kb21haW49c3RhcnQtYXdzJmNoYW5uZWxfaWQ9QzA2RkJVQkozUUUmY2hhbm5lbF9uYW1lPSVFQiVCMCVCOCVFQiU5RiVCMCVFQyU4QSVBNCVFQSVCMiU4QyVFQyU5RSU4NCZ1c2VyX2lkPVUwNVBZRDBKQkI5JnVzZXJfbmFtZT1jYXB1dGRyYWNvbmlzJmNvbW1hbmQ9JTJGc2V0LWNvbnZlbnRpb24mdGV4dD10ZXN0JmFwaV9hcHBfaWQ9QTA4R05SWkQ1RjAmaXNfZW50ZXJwcmlzZV9pbnN0YWxsPWZhbHNlJnJlc3BvbnNlX3VybD1odHRwcyUzQSUyRiUyRmhvb2tzLnNsYWNrLmNvbSUyRmNvbW1hbmRzJTJGVDA0VkJLQTRMNFElMkY4NjUxNzgyNzQ0NjA4JTJGQXNoU1A1YjF5S3VRaE0yZHJoVVhZWEtJJnRyaWdnZXJfaWQ9ODY1MTc4Mjc1NDgxNi40OTk3NjU2MTU2MTYwLjNlOTFhM2FjNGU0MmZhMzNjYWVmYWM0NzBkMTJlOTZk"", ""isBase64Encoded"": true}
",,,,,
2025-03-20T07:31:50.245000,"Decoded body: token=pp6sHeJTOqPJiIs44awc6eSh&team_id=T04VBKA4L4Q&team_domain=start-aws&channel_id=C06FBUBJ3QE&channel_name=%EB%B0%B8%EB%9F%B0%EC%8A%A4%EA%B2%8C%EC%9E%84&user_id=U05PYD0JBB9&user_name=caputdraconis&command=%2Fset-convention&text=test&api_app_id=A08GNRZD5F0&is_enterprise_install=false&response_url=https%3A%2F%2Fhooks.slack.com%2Fcommands%2FT04VBKA4L4Q%2F8651782744608%2FAshSP5b1yKuQhM2drhUXYXKI&trigger_id=8651782754816.4997656156160.3e91a3ac4e42fa33caefac470d12e96d
",,,,,
2025-03-20T07:31:50.245000,"Parsed body: {'token': 'pp6sHeJTOqPJiIs44awc6eSh', 'team_id': 'T04VBKA4L4Q', 'team_domain': 'start-aws', 'channel_id': 'C06FBUBJ3QE', 'channel_name': '밸런스게임', 'user_id': 'U05PYD0JBB9', 'user_name': 'caputdraconis', 'command': '/set-convention', 'text': 'test', 'api_app_id': 'A08GNRZD5F0', 'is_enterprise_install': 'false', 'response_url': 'https://hooks.slack.com/commands/T04VBKA4L4Q/8651782744608/AshSP5b1yKuQhM2drhUXYXKI', 'trigger_id': '8651782754816.4997656156160.3e91a3ac4e42fa33caefac470d12e96d'}
",,,,,
2025-03-20T07:31:52.744000,"REPORT RequestId: 46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3	Duration: 2499.19 ms	Billed Duration: 2500 ms	Memory Size: 128 MB	Max Memory Used: 81 MB	Init Duration: 288.14 ms	
",46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3,2499.19,2500.0,128.0,81.0
2025-03-20T07:31:52.744000,"END RequestId: 46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3
",46550fa1-9ef4-41b9-83b4-6ed3fdc71cc3,,,,
2025-03-20T07:32:05.310000,"START RequestId: bf59fd51-0737-482b-9086-912d68203428 Version: $LATEST
",bf59fd51-0737-482b-9086-912d68203428,,,,
